class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Vajrasana,0.532654345,0.335928321,-0.092822216,0.999908626,0.544735551,0.312325954,-0.122286901,0.999884248,0.548616707,0.311402619,-0.122247756,0.999918401,0.552640796,0.310693055,-0.122151837,0.999885023,0.541462064,0.313031942,-0.07403104,0.999768615,0.542877078,0.312492222,-0.07400848,0.999839902,0.544534683,0.311961293,-0.074092753,0.999878466,0.580625832,0.321769536,-0.201745793,0.999853432,0.570970535,0.320478886,0.008372038,0.999880791,0.54674983,0.363678247,-0.121754207,0.999803364,0.542595744,0.36419487,-0.060274649,0.999578416,0.624904513,0.466466725,-0.35260129,0.999906123,0.597980857,0.471386909,0.15504922,0.999192953,0.519510329,0.666851401,-0.371918887,0.994431913,0.53445518,0.664839447,0.144183964,0.098021463,0.406899601,0.818236589,-0.253533125,0.974452496,0.433396578,0.795578778,0.014368407,0.088529997,0.386911333,0.86131978,-0.305493355,0.965024471,0.406598389,0.836161196,0.010162613,0.093640253,0.381323606,0.863197625,-0.285357565,0.961754203,0.404526174,0.838230848,-0.046672106,0.092385545,0.386933386,0.852761924,-0.243812725,0.939758599,0.414643764,0.828855455,-0.014921759,0.097669557,0.641640544,0.835496008,-0.145745441,0.999945939,0.601815462,0.80379945,0.145760298,0.999863088,0.407523215,0.902269542,-0.1917478,0.997095048,0.40738067,0.852229059,0.291921794,0.281167209,0.63096565,0.922026694,0.053181551,0.967113137,0.614071488,0.889961958,0.365746081,0.088414542,0.643685639,0.892368436,0.076662004,0.878203273,0.634739518,0.867451131,0.360915095,0.097858362,0.709034443,0.927930295,0.187469006,0.969362736,0.692142367,0.912642539,0.431761444,0.176179901
FoldPose,0.359124362,0.404110581,-0.336416483,0.990811706,0.341137558,0.391809672,-0.352879703,0.98848778,0.341218859,0.387989432,-0.352788925,0.988232195,0.341315091,0.383854985,-0.352743536,0.990226626,0.340175748,0.39727515,-0.324125975,0.988686979,0.339557439,0.397273749,-0.324322462,0.989171207,0.338783622,0.397468001,-0.324371815,0.990144253,0.34909907,0.350952029,-0.352802753,0.979605973,0.343005955,0.36841771,-0.209889174,0.982162297,0.380874187,0.393112391,-0.322344691,0.985222101,0.379439831,0.399832666,-0.284266055,0.977260828,0.435351193,0.346593887,-0.40928039,0.992345154,0.416341871,0.35510537,-0.028908458,0.993832946,0.467341036,0.542948544,-0.475762427,0.911562502,0.456655204,0.544631898,-0.01291628,0.138547391,0.479542673,0.725556135,-0.438900709,0.856808543,0.473468155,0.723071516,-0.078458749,0.122546844,0.480157316,0.787190676,-0.489188015,0.808309197,0.471341759,0.772233784,-0.074506208,0.110135533,0.476104438,0.798415303,-0.455347061,0.798449397,0.471229643,0.781758547,-0.124433637,0.108274348,0.480396599,0.783024013,-0.426363379,0.757110178,0.476787269,0.771200418,-0.101470985,0.1200241,0.642457306,0.291076362,-0.131204113,0.97907728,0.616301775,0.297086924,0.131371871,0.975826263,0.593165159,0.556977987,-0.102787316,0.888239205,0.579392374,0.561459839,0.132876053,0.175745204,0.550763369,0.864090085,-0.048796915,0.96746707,0.549203455,0.833990455,0.191295668,0.289682925,0.566742778,0.897239029,-0.048096642,0.943875611,0.563151538,0.874601543,0.195507586,0.277182013,0.462775946,0.894708633,-0.174513131,0.959585905,0.466239274,0.880743206,0.112040102,0.307300031
FoldPose,0.347238123,0.396268815,-0.28137663,0.989238024,0.329505861,0.383946985,-0.310030073,0.987219691,0.329505414,0.379835129,-0.30993849,0.987435699,0.329498112,0.375267178,-0.309892327,0.989543498,0.328339636,0.389016062,-0.270816982,0.987101257,0.327483594,0.388740748,-0.270989031,0.987689078,0.326551467,0.38843137,-0.271040827,0.988365531,0.336708844,0.343097776,-0.350112021,0.97942096,0.33105588,0.361479163,-0.174737692,0.979575217,0.369449973,0.385480404,-0.287266374,0.982823968,0.367640853,0.392368287,-0.236136317,0.971892715,0.423685253,0.340292424,-0.425245911,0.992143095,0.410516828,0.342550546,0.000236084,0.990714967,0.456099898,0.531483293,-0.489469767,0.923668027,0.444101036,0.528608739,0.022781741,0.112759911,0.463352054,0.719107449,-0.43026036,0.875672638,0.455920637,0.712337911,-0.04970615,0.094428264,0.462099075,0.770793378,-0.481458485,0.830202222,0.454440117,0.763799489,-0.041346733,0.088110976,0.458168179,0.783710241,-0.445311487,0.821172237,0.452125609,0.773862481,-0.093990177,0.086132117,0.46043855,0.76801908,-0.416207373,0.779291809,0.455556005,0.760943174,-0.073818281,0.095255896,0.63354975,0.289547145,-0.138416931,0.976276994,0.606429994,0.296216428,0.138652653,0.968404651,0.590627313,0.557706237,-0.106175445,0.882767975,0.574705958,0.561394811,0.145384282,0.16919291,0.553358018,0.866974413,-0.055427779,0.965143383,0.552095771,0.84133327,0.212492317,0.277959347,0.567745686,0.904186666,-0.054485511,0.940098286,0.566329122,0.882647634,0.217322499,0.26773876,0.459618241,0.898407817,-0.182640761,0.954518735,0.460664332,0.885163069,0.134518653,0.293573529
FoldPose,0.337159187,0.435855299,-0.199899256,0.98920548,0.319476664,0.423470348,-0.230956674,0.987490833,0.319257349,0.419531733,-0.230893761,0.988858521,0.319055945,0.415600985,-0.230862781,0.98987329,0.318544894,0.427800149,-0.18683508,0.984935939,0.317705512,0.426891953,-0.186941594,0.987350166,0.316791624,0.426052988,-0.186961904,0.987746179,0.326256543,0.380947262,-0.292337388,0.9802351,0.322454035,0.393195212,-0.09411408,0.980010509,0.35837847,0.424528092,-0.21557267,0.983932793,0.356620193,0.429616272,-0.157619089,0.970882177,0.405741364,0.371917754,-0.378929883,0.994345486,0.405237108,0.37464726,0.061097395,0.990389049,0.440868855,0.561195433,-0.446013212,0.942809522,0.438598394,0.558527648,0.085439228,0.124137305,0.450731039,0.757027566,-0.392054141,0.904643059,0.448335707,0.752058625,-0.004107971,0.111753017,0.449461758,0.811611831,-0.445212752,0.870079219,0.446966708,0.797271073,0.001057748,0.10490267,0.44723016,0.818437576,-0.40733844,0.861818552,0.44580251,0.808481514,-0.051193435,0.10533426,0.448935211,0.803490281,-0.378132045,0.823702931,0.449125707,0.796049416,-0.029215034,0.11575368,0.620292068,0.288975596,-0.14448145,0.981160104,0.600876272,0.29178524,0.144906849,0.975292504,0.583335876,0.556911588,-0.103736639,0.883108497,0.566748261,0.558562875,0.143860325,0.138167679,0.555270493,0.858489096,-0.029797349,0.963719249,0.555176973,0.837883174,0.221905708,0.261764228,0.570094943,0.894578278,-0.026406666,0.942269325,0.570872307,0.880051017,0.227359056,0.273596019,0.461774528,0.898043752,-0.146692067,0.953644395,0.462872893,0.887630045,0.134123132,0.281846464
Dhanurasana,0.188990682,0.590527713,-0.006355943,0.999985933,0.200838044,0.569342852,-0.028521482,0.999983609,0.204353601,0.568894982,-0.028507356,0.999989688,0.208031386,0.568232179,-0.028755341,0.999980867,0.199807197,0.566949964,0.008980761,0.999981821,0.202528238,0.564940095,0.008988131,0.999988317,0.205800846,0.562557101,0.009065205,0.999982059,0.232127517,0.569855154,-0.087441489,0.999990523,0.233075529,0.562661529,0.081715949,0.999988616,0.203469723,0.608932376,-0.02641136,0.999987066,0.201383084,0.606977046,0.022075253,0.999985635,0.302908719,0.647679508,-0.192796201,0.999997556,0.33585009,0.614347339,0.177895144,0.999951601,0.459009409,0.551147401,-0.183578894,0.994527102,0.483649671,0.526264966,0.191333205,0.296033889,0.611744463,0.456701577,-0.190768033,0.97956872,0.614270627,0.443771839,0.159341857,0.428199947,0.638669372,0.420734763,-0.225106999,0.957159638,0.643354416,0.404898584,0.161760584,0.381616771,0.647505283,0.440983593,-0.235954136,0.945549786,0.650687337,0.416931331,0.128531009,0.37214753,0.640579343,0.462277085,-0.194041371,0.93819654,0.643205166,0.440292925,0.143229917,0.359773755,0.575520396,0.774805605,-0.163196653,0.999981284,0.585963607,0.729045928,0.163548499,0.999972224,0.827454448,0.749824166,-0.256240457,0.999248028,0.822344005,0.716710865,0.106147327,0.265069246,0.659082651,0.489189595,0.082159743,0.961942554,0.658509731,0.47903043,0.479691595,0.144022271,0.634657741,0.49644497,0.12572749,0.954467773,0.632164419,0.486535549,0.5229972,0.191747755,0.633735597,0.346231371,0.234232619,0.91428858,0.633643448,0.346252918,0.618175685,0.198573366
Anjaneyasana,0.436870277,0.326630235,-0.069349132,0.998465419,0.444505364,0.307223141,-0.093056627,0.999263942,0.447002739,0.307353139,-0.09298373,0.998984218,0.44944787,0.307281941,-0.092943326,0.999257267,0.442129284,0.307816863,-0.039510489,0.999349475,0.442839324,0.30857107,-0.039327409,0.998836398,0.443403721,0.309050918,-0.03926558,0.998883247,0.466271728,0.316227823,-0.160595313,0.999113202,0.455756843,0.317266971,0.092866659,0.997720003,0.446047455,0.34465152,-0.092580363,0.995024681,0.443314612,0.346201986,-0.020285111,0.994493723,0.501517832,0.393129021,-0.304189116,0.997563303,0.483311027,0.414438605,0.228246287,0.994144797,0.498558998,0.258789301,-0.514904261,0.992178619,0.490485519,0.293015301,0.278745711,0.032530256,0.527539968,0.138827801,-0.538338661,0.958295166,0.51835984,0.179786235,0.150245398,0.079419643,0.539304435,0.110002235,-0.592142701,0.930760145,0.531465173,0.152181461,0.130912766,0.112360813,0.542343616,0.109699361,-0.572612882,0.919005692,0.532148719,0.145755291,0.115262032,0.109433919,0.538562357,0.120628357,-0.533357024,0.903655052,0.528340697,0.157239437,0.133134425,0.123036854,0.539702773,0.714544415,-0.18012163,0.999798179,0.497616529,0.701746702,0.179616675,0.999751031,0.664291501,0.910274506,-0.350835621,0.999198914,0.34768492,0.658094347,0.32461834,0.955277562,0.853373885,0.854033291,-0.256892443,0.988105655,0.370650589,0.886293113,0.356103539,0.951387942,0.878925622,0.819215715,-0.244376972,0.973315477,0.393145353,0.921250463,0.353985339,0.963302135,0.881721199,0.932062268,-0.299981326,0.974288702,0.300816119,0.932277501,0.354496419,0.922650158
FoldPose,0.337253571,0.435960799,-0.273079693,0.988801241,0.319585949,0.423415512,-0.302667081,0.987103045,0.31932646,0.4192774,-0.302581131,0.988484204,0.319089919,0.415130615,-0.302550972,0.989594221,0.318710506,0.427964717,-0.261245668,0.984465361,0.317878067,0.427151948,-0.261390805,0.98688519,0.316952765,0.426405936,-0.261415571,0.987310708,0.326229393,0.380488217,-0.35356608,0.979767919,0.322458744,0.393596321,-0.162580699,0.979188979,0.358417839,0.424265057,-0.282246232,0.983327925,0.356645197,0.429763705,-0.227629349,0.969664037,0.405729383,0.371570617,-0.429461777,0.994237483,0.403752029,0.374801636,0.008435044,0.990079343,0.440871149,0.561757445,-0.495628506,0.943404377,0.438445717,0.55719769,0.041298911,0.122162424,0.450778335,0.759406209,-0.445147514,0.904094696,0.448421478,0.75199765,-0.040551193,0.10946697,0.449647725,0.814411163,-0.498214185,0.868872702,0.447086871,0.797647417,-0.035582401,0.102712758,0.44720006,0.819502652,-0.461850882,0.860580862,0.445813984,0.809011042,-0.090332657,0.103108525,0.448866189,0.804270506,-0.43144989,0.822152197,0.449153334,0.796627164,-0.066201195,0.113406226,0.620311141,0.289203852,-0.144603238,0.98085779,0.596860051,0.295235574,0.145023093,0.974844456,0.583436072,0.556911409,-0.10762541,0.880578756,0.564605415,0.558971703,0.145593196,0.139669016,0.555627406,0.859467208,-0.040847544,0.962782025,0.555270255,0.839826643,0.221286774,0.25962761,0.570836186,0.894961238,-0.03825397,0.940867603,0.570994198,0.880850732,0.22677131,0.271064997,0.462747335,0.900180578,-0.166146711,0.952648282,0.463364661,0.890625119,0.134077638,0.278467149
Bhadrasana,0.539023936,0.42527917,-0.401697457,0.999252975,0.549378514,0.402739078,-0.382963896,0.999752223,0.555327594,0.402684867,-0.383040398,0.999638319,0.56150651,0.402783722,-0.383153141,0.999718845,0.52778393,0.404498875,-0.384875,0.999848425,0.519921184,0.405439198,-0.384981811,0.999794722,0.51275295,0.406872094,-0.385065645,0.999822259,0.571141899,0.416380882,-0.244180709,0.99916172,0.503543079,0.420487553,-0.25125131,0.99965483,0.551394224,0.452255398,-0.348818034,0.999889493,0.525543869,0.455022067,-0.350740999,0.999937654,0.619113803,0.563046038,-0.20981352,0.992140293,0.451572359,0.560567141,-0.224496916,0.998671591,0.618261158,0.742058694,-0.296052843,0.802172303,0.461816847,0.73767823,-0.332356334,0.853566229,0.582942843,0.860691369,-0.547213078,0.705675364,0.497389138,0.855126023,-0.58865875,0.7789101,0.568202436,0.899776459,-0.609859169,0.726436555,0.508225143,0.891473591,-0.647855759,0.797514141,0.556514382,0.877853096,-0.637943745,0.748289526,0.519913554,0.874533057,-0.673749804,0.804991484,0.558715224,0.862907767,-0.562599659,0.740844309,0.51868999,0.861189604,-0.601531804,0.801050603,0.588647425,0.820661724,0.00593463,0.998231471,0.486846745,0.826412082,-0.006439877,0.998649597,0.769818187,0.760448635,-0.152541459,0.963785887,0.307969898,0.731843591,-0.141285628,0.944166541,0.585706413,0.883190215,-0.11157532,0.821102977,0.488650024,0.884410799,-0.097693063,0.814401627,0.564563334,0.885894537,-0.099238083,0.65753752,0.508520663,0.890371442,-0.084681578,0.699596047,0.548447788,0.881783187,-0.182369485,0.725198567,0.518310189,0.887690127,-0.178114176,0.771262646
Tadasana,0.480168521,0.226259217,-0.226800516,0.999504805,0.487904936,0.214312389,-0.19207409,0.999355137,0.492303193,0.214376733,-0.192035049,0.999045491,0.49597612,0.214436769,-0.192056566,0.999242187,0.473201334,0.215630516,-0.194763064,0.99924916,0.468375444,0.216509968,-0.194801539,0.998981357,0.464174926,0.217320248,-0.194827572,0.999318659,0.501461029,0.222555608,-0.031724297,0.999252856,0.460033715,0.225939676,-0.040532701,0.999353588,0.489150822,0.242771626,-0.168758437,0.999010384,0.471655786,0.243316352,-0.171817452,0.998980522,0.532027364,0.291293949,-0.009700574,0.998023927,0.433761537,0.291864663,-0.042834707,0.998084307,0.543160975,0.185931981,-0.150479794,0.980665684,0.420677006,0.185532331,-0.225799277,0.992543221,0.49635011,0.089323178,-0.216769546,0.951041579,0.469631612,0.086557791,-0.332838535,0.978861451,0.489308059,0.063712083,-0.265427768,0.869508445,0.480576932,0.061878514,-0.395720452,0.930754364,0.486913443,0.063090853,-0.258281887,0.856970847,0.480501086,0.061783273,-0.378994137,0.921987891,0.487529755,0.073118791,-0.222307891,0.849119306,0.478176177,0.071217798,-0.336943537,0.915748835,0.511332273,0.53156513,-0.00643354,0.999558985,0.446029246,0.533972919,0.006345544,0.999434888,0.502292752,0.724088848,-0.004356883,0.990008235,0.447971731,0.723103166,0.02490681,0.985043705,0.497616827,0.908542275,0.200015455,0.986732841,0.466009468,0.912654698,0.224913031,0.983131588,0.494752228,0.926604867,0.209640786,0.848267198,0.469958007,0.933726072,0.23338744,0.834530413,0.501348913,0.966287732,0.011567341,0.976271093,0.459120512,0.969454646,0.047061957,0.972806513
Anjaneyasana,0.438389122,0.318159252,-0.149138004,0.998106122,0.445986509,0.298244178,-0.156102791,0.999113441,0.449465901,0.298633516,-0.156064361,0.998667121,0.453085005,0.298827559,-0.156098813,0.999049902,0.439630687,0.297496766,-0.110205755,0.999271929,0.438480526,0.297516257,-0.110024966,0.998605609,0.437225997,0.297449678,-0.109940246,0.998635292,0.47270903,0.3083857,-0.152361885,0.998836994,0.449624211,0.308050722,0.061802585,0.997088253,0.448327005,0.340237349,-0.149229676,0.992346108,0.441062391,0.339334309,-0.086362839,0.991939008,0.507645845,0.387711853,-0.266283333,0.995538712,0.475246489,0.404254645,0.212849259,0.991794109,0.513485909,0.257892042,-0.466738999,0.988212168,0.497495562,0.279594839,0.242040426,0.032269128,0.531948924,0.144933417,-0.476983458,0.947613239,0.524371207,0.175704926,0.141027108,0.076548919,0.543913305,0.113693379,-0.52391994,0.914679825,0.537952602,0.148316279,0.119555369,0.103204742,0.545401335,0.113868594,-0.502579808,0.904019117,0.536048293,0.146613494,0.112180866,0.098694824,0.540722728,0.125769198,-0.471964061,0.887483418,0.530899644,0.156615809,0.127225876,0.10825479,0.539845169,0.710879862,-0.166852981,0.999796748,0.494445324,0.699474335,0.166217431,0.999750078,0.663043022,0.909714282,-0.311827451,0.998819649,0.348695576,0.657927394,0.301144987,0.957862437,0.850648701,0.853306472,-0.186302632,0.98243475,0.370064199,0.886680365,0.325960636,0.951697111,0.87642622,0.819561601,-0.169800133,0.958641291,0.392700344,0.91939044,0.323741615,0.962544739,0.885507464,0.939399123,-0.208170816,0.960367203,0.302259862,0.932391763,0.32965824,0.914758861
Tadasana,0.481253207,0.234025732,-0.171525866,0.9992643,0.488215774,0.220718578,-0.134916946,0.998999059,0.492527187,0.220669985,-0.134880945,0.998517811,0.495965719,0.220515385,-0.134941012,0.998835921,0.47396031,0.221874937,-0.139794394,0.9988271,0.468956292,0.222719714,-0.139838278,0.998438537,0.464914083,0.223632574,-0.139859483,0.998938262,0.500955224,0.227056533,0.024859112,0.998816967,0.459628284,0.232356101,0.006725713,0.99901551,0.48989296,0.250348717,-0.114141166,0.998601377,0.472958475,0.250645697,-0.119838774,0.998522162,0.530571938,0.294431806,0.051531751,0.997880936,0.434295952,0.296638221,1.22E-05,0.997834623,0.537629724,0.19022733,-0.033594914,0.978788614,0.426508129,0.192926854,-0.142862886,0.992353022,0.499488741,0.092387058,-0.057212908,0.951681018,0.47165522,0.091763653,-0.182481229,0.978557408,0.493158281,0.066431098,-0.100457646,0.870457411,0.481279463,0.067253418,-0.240069911,0.931072295,0.490367115,0.065156177,-0.094979703,0.858866572,0.481189311,0.065803312,-0.225814432,0.922470033,0.49097833,0.075114533,-0.06318868,0.85371691,0.479109854,0.075067207,-0.186932623,0.915450215,0.510967076,0.538257658,0.00137839,0.999570727,0.446379602,0.539946496,-0.001324985,0.999436259,0.503686309,0.731673181,-0.00686468,0.991133153,0.447905004,0.731371641,0.007467868,0.986710787,0.497386307,0.906421781,0.238738462,0.987088323,0.46403718,0.913005948,0.24350062,0.985294342,0.494379818,0.923065126,0.253318876,0.8721084,0.468645871,0.93251729,0.256225824,0.838934064,0.501810372,0.964494884,0.06639009,0.975930035,0.45889917,0.969856679,0.073519677,0.974133193
FoldPose,0.337441921,0.401559681,-0.256669194,0.990691304,0.319934756,0.389385909,-0.281235874,0.989100218,0.319687456,0.386039853,-0.281160623,0.990496278,0.319409639,0.382515818,-0.281143516,0.99091208,0.319265246,0.391617775,-0.246170476,0.986283839,0.31855312,0.390128583,-0.246259764,0.988472521,0.317765653,0.388663977,-0.24619934,0.988489211,0.325935692,0.349329501,-0.333342016,0.983026862,0.322322339,0.358392507,-0.143171638,0.981057405,0.358748376,0.390136808,-0.259919703,0.984106183,0.357640684,0.394012511,-0.208721042,0.968808174,0.408617347,0.341368139,-0.424995005,0.993460178,0.409545004,0.341163814,0.035806075,0.986634076,0.441131592,0.534684777,-0.494643986,0.942376018,0.443236172,0.525123715,0.074194476,0.108345322,0.447881162,0.717722118,-0.428690135,0.891815066,0.447417974,0.717496037,-0.003662754,0.086030722,0.447593302,0.773824692,-0.480223238,0.856122196,0.44439888,0.765007734,0.00611662,0.080780551,0.445036978,0.781887114,-0.442607224,0.848461509,0.443409532,0.777722538,-0.046661217,0.081494644,0.44683677,0.768508554,-0.413896233,0.808927059,0.447210878,0.765253067,-0.028850356,0.088679269,0.623232901,0.283061892,-0.154259086,0.975649834,0.603375018,0.285344332,0.154733405,0.968018115,0.600627601,0.566771448,-0.105533347,0.848842561,0.586176813,0.572463691,0.160588011,0.147978589,0.554434359,0.86087352,-0.031696457,0.956994593,0.555587351,0.839915216,0.248673081,0.268467903,0.569209576,0.895922005,-0.027538961,0.934612691,0.569144607,0.881908536,0.255315006,0.276414484,0.461901516,0.898093522,-0.143009841,0.947208583,0.463232428,0.885469615,0.169755965,0.272728592
Bhujangasan,0.172430649,0.41506657,-0.190433264,0.999926805,0.175673544,0.385171294,-0.189964175,0.999917448,0.179636016,0.382890373,-0.190061122,0.999897242,0.184200242,0.380403638,-0.190137491,0.999906957,0.16864647,0.388439208,-0.14994286,0.999918163,0.167752951,0.38814491,-0.150018036,0.999899864,0.166709304,0.387764513,-0.150003046,0.999928415,0.211700603,0.377780646,-0.164929941,0.999812961,0.187496945,0.387136996,0.017770465,0.999880075,0.192376554,0.437107474,-0.178612605,0.99984318,0.183479309,0.438995928,-0.126690343,0.999887645,0.257710129,0.493241102,-0.30036059,0.999893606,0.283076912,0.485822141,0.214246914,0.999882877,0.268541217,0.719712973,-0.376675069,0.988554239,0.301766127,0.697119117,0.215403035,0.094289742,0.23463431,0.940739751,-0.359809428,0.975491464,0.269595534,0.888391197,0.097570844,0.283173859,0.190759748,0.950158179,-0.411703169,0.955289245,0.24364765,0.891428649,0.078978561,0.307384014,0.184399873,0.939793289,-0.383339375,0.954290867,0.238425255,0.896894515,0.034908056,0.298458517,0.202211112,0.937631905,-0.348057419,0.930597842,0.250142783,0.901248813,0.072480306,0.274515331,0.450195223,0.808553576,-0.173007756,0.999611378,0.463302702,0.776427031,0.172143281,0.999280512,0.677597225,0.90096575,-0.124406889,0.922535181,0.677504659,0.867240846,0.228654236,0.26565364,0.891906083,0.843635321,-0.016801124,0.979051054,0.872329116,0.824883759,0.39360562,0.473065495,0.93113631,0.806851447,-0.004995051,0.976392686,0.908936501,0.79633975,0.408270836,0.664965391,0.928496182,0.917696774,-0.10457518,0.976361275,0.90387547,0.896724999,0.352655023,0.668502271
